77000000Z400,Z4,CUW,重庆北,BXP,北京西,CUW,重庆北,BXP,北京西,15:08,10:10,1,,19:02,Y,1142,1022903464406130001710229007613038900115,20161229,20161113,W3431333,10401030,3,1413,W1,01,08,59,1100,0,0,正常车次，不受控
770000K82009,K820,CUW,重庆北,BXP,北京西,CUW,重庆北,BXP,北京西,21:40,21:23,1,,23:43,Y,1423,1022403327405980002310224006643038100170,20161229,20161113,W3431333,10401030,3,1413,W2,01,14,59,1100,0,0,正常车次，不受控
770000K59009,K590,CQW,重庆,BXP,北京西,CQW,重庆,BXP,北京西,22:00,05:18,2,,31:18,Y,1878,1023603191406290003210236004483039900210,20161229,20161113,W3431333,10401030,3,1413,W2,01,26,59,1100,0,0,正常车次，不受控
330000K5980R,K599,BTC,包头,GZQ,广州,BXP,北京西,GZQ,广州,05:14,11:12,1,,29:58,Y,1798,1000003000400000000310000000003000000001,20161229,20161112,W3431333,10401030,3,1413,C1,09,36,59,0800,0,0,正常车次，不受控
2400000G710A,G71,BXP,北京西,IOQ,深圳北,BXP,北京西,IZQ,广州南,07:40,17:14,0,,09:34,Y,574,O000000182M0000000549000000016,20161229,20161113,O3M393,O0M090,3,OM9,P2,01,16,59,0800,0,0,正常车次，不受控
2400000G790B,G79,BXP,北京西,IOQ,深圳北,BXP,北京西,IZQ,广州南,10:00,18:03,0,,08:03,Y,483,O0000003209000000000M000000016P000000000,20161229,20161113,O393M3P3,O090M0P0,3,O9MP,P4,01,06,59,0800,0,0,正常车次，不受控
2400000G650B,G65,BXP,北京西,IZQ,广州南,BXP,北京西,IZQ,广州南,10:33,20:16,0,,09:43,Y,583,O000000448M0000001059000000022,20161229,20161113,O3M393,O0M090,3,OM9,P4,01,17,59,0800,0,0,正常车次，不受控
2400000Z3501,Z35,BXP,北京西,GZQ,广州,BXP,北京西,GZQ,广州,11:49,09:10,1,,21:21,Y,1281,10000031844000000002100000028060000000143000000223,20161229,20161113,W343136333,1040106030,3,14163,P4,01,05,59,0800,0,0,正常车次，不受控
2400000G670A,G67,BXP,北京西,IZQ,广州南,BXP,北京西,IZQ,广州南,12:13,22:18,0,,10:05,Y,605,O000000767M0000001239000000026,20161229,20161113,O3M393,O0M090,3,OM9,P3,01,18,59,0800,0,0,正常车次，不受控
2400000Z9702,Z97,BXP,北京西,GGQ,广州东,BXP,北京西,GGQ,广州东,12:40,10:01,1,,21:21,Y,1281,10000030994000000068600000001410000001753000000266,20161229,20161113,W343631333,1040601030,3,14613,P3,01,05,59,0800,0,0,正常车次，不受控
2400000G6906,G69,BXP,北京西,IZQ,广州南,BXP,北京西,IZQ,广州南,13:05,22:23,0,,09:18,Y,558,O000000666M0000001129000000023,20161229,20161113,O3M393,O0M090,3,OM9,P4,01,13,59,0800,0,0,正常车次，不受控
240000Z2010A,Z201,BXP,北京西,SEQ,三亚,BXP,北京西,GZQ,广州,17:54,15:42,1,,21:48,Y,1308,10000031744000000000300000000010000002916000000000,20161229,20161113,W343631333,1040301060,3,14316,P2,01,09,59,0800,0,0,正常车次，不受控
240000D9010F,D901,BXP,北京西,IOQ,深圳北,BXP,北京西,IZQ,广州南,20:10,06:28,1,动车,10:18,Y,618,O000000071F000000369,20301231,20161113,F3O3,O0F0,3,OF,P2,01,04,29,0800,0,0,正常车次，不受控
240000D90305,D903,BXP,北京西,IOQ,深圳北,BXP,北京西,IZQ,广州南,20:15,06:33,1,动车,10:18,Y,618,O000000050F000000444,20301231,20161113,F3O3,O0F0,3,OF,P3,01,05,29,0800,0,0,正常车次，不受控
240000D90900,D909,BXP,北京西,IOQ,深圳北,BXP,北京西,IZQ,广州南,20:20,06:38,1,动车,10:18,Y,618,F000000386O000000039,20250323,20161113,O3F3,F0O0,3,FO,P4,01,05,29,0800,0,0,正常车次，不受控
240000D92707,D927,BXP,北京西,IOQ,深圳北,BXP,北京西,IZQ,广州南,20:25,06:48,1,动车,10:23,Y,623,F000000397O000000063,20250415,20161113,O3F3,F0O0,3,FO,P3,01,05,29,0800,0,0,正常车次，不受控
240000D9210K,D921,BXP,北京西,IZQ,广州南,BXP,北京西,IZQ,广州南,24:00,24:00,1,动车,99:59,IS_TIME_NOT_BUY,5999,,,20161113,,,,,P2,01,06,0,,0,1,列车停运
240000D92310,D923,BXP,北京西,ZHQ,珠海,BXP,北京西,IZQ,广州南,20:35,06:43,1,动车,10:08,Y,608,F000000033O000000000,20301231,20161113,O3F3,F0O0,3,FO,P3,01,05,29,0800,0,0,正常车次，不受控
